,description,fdc_id,data_type,food_category_id,publication_date
1143,"Beef, rib eye steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, cooked, grilled",171209,sr_legacy_food,13.0,2019-04-01
1144,"Beef, rib eye steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",171232,sr_legacy_food,13.0,2019-04-01
1145,"Beef, rib eye steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",171233,sr_legacy_food,13.0,2019-04-01
1146,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",172151,sr_legacy_food,13.0,2019-04-01
1147,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, raw",172152,sr_legacy_food,13.0,2019-04-01
1148,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, raw",173389,sr_legacy_food,13.0,2019-04-01
1149,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, raw",171234,sr_legacy_food,13.0,2019-04-01
1150,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",171235,sr_legacy_food,13.0,2019-04-01
1151,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, select, raw",170838,sr_legacy_food,13.0,2019-04-01
1152,"Beef, rib eye steak/roast, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",172156,sr_legacy_food,13.0,2019-04-01
1153,"Beef, rib eye steak/roast, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, raw",173393,sr_legacy_food,13.0,2019-04-01
1154,"Beef, rib eye steak/roast, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, raw",173394,sr_legacy_food,13.0,2019-04-01
1155,"Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, raw",170839,sr_legacy_food,13.0,2019-04-01
1156,"Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",170840,sr_legacy_food,13.0,2019-04-01
1157,"Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, select, raw",170841,sr_legacy_food,13.0,2019-04-01
1158,"Beef, rib eye, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",169557,sr_legacy_food,13.0,2019-04-01
1159,"Beef, rib eye, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, select, cooked, broiled",169556,sr_legacy_food,13.0,2019-04-01
1160,"Beef, rib eye, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, select, raw",168621,sr_legacy_food,13.0,2019-04-01
1161,"Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",172166,sr_legacy_food,13.0,2019-04-01
1162,"Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0"" fat, all grades, raw",172169,sr_legacy_food,13.0,2019-04-01
1163,"Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",172167,sr_legacy_food,13.0,2019-04-01
1164,"Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0"" fat, choice, raw",173405,sr_legacy_food,13.0,2019-04-01
1165,"Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",172168,sr_legacy_food,13.0,2019-04-01
1166,"Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0"" fat, select, raw",173406,sr_legacy_food,13.0,2019-04-01
1167,"Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",173383,sr_legacy_food,13.0,2019-04-01
1168,"Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0"" fat, all grades, raw",172145,sr_legacy_food,13.0,2019-04-01
1169,"Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0"" fat, choice, cooked, braised",172146,sr_legacy_food,13.0,2019-04-01
1170,"Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0"" fat, choice, raw",172147,sr_legacy_food,13.0,2019-04-01
1171,"Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0"" fat, select, cooked, braised",172148,sr_legacy_food,13.0,2019-04-01
1172,"Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0"" fat, select, raw",173384,sr_legacy_food,13.0,2019-04-01
1173,"Beef, rib, eye, small end (ribs 10- 12) separable lean only, trimmed to 0"" fat, select, cooked, broiled",168648,sr_legacy_food,13.0,2019-04-01
1174,"Beef, rib, eye, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, choice, cooked, broiled",169436,sr_legacy_food,13.0,2019-04-01
1175,"Beef, rib, eye, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, choice, raw",168612,sr_legacy_food,13.0,2019-04-01
1176,"Beef, rib, eye, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, choice, cooked, broiled",169438,sr_legacy_food,13.0,2019-04-01
1177,"Beef, rib, eye, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, choice, raw",169437,sr_legacy_food,13.0,2019-04-01
1178,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",170619,sr_legacy_food,13.0,2019-04-01
1179,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",170620,sr_legacy_food,13.0,2019-04-01
1180,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled",168681,sr_legacy_food,13.0,2019-04-01
1181,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",168682,sr_legacy_food,13.0,2019-04-01
1182,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, all grades, raw",168680,sr_legacy_food,13.0,2019-04-01
1183,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",169506,sr_legacy_food,13.0,2019-04-01
1184,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",169507,sr_legacy_food,13.0,2019-04-01
1185,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, choice, raw",169505,sr_legacy_food,13.0,2019-04-01
1186,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",168686,sr_legacy_food,13.0,2019-04-01
1187,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, roasted",168687,sr_legacy_food,13.0,2019-04-01
1188,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, prime, raw",168685,sr_legacy_food,13.0,2019-04-01
1189,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",168683,sr_legacy_food,13.0,2019-04-01
1190,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",168684,sr_legacy_food,13.0,2019-04-01
1191,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, select, raw",169508,sr_legacy_food,13.0,2019-04-01
1192,"Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",170621,sr_legacy_food,13.0,2019-04-01
1193,"Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0"" fat, choice, cooked, roasted",170622,sr_legacy_food,13.0,2019-04-01
1194,"Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0"" fat, select, cooked, roasted",170218,sr_legacy_food,13.0,2019-04-01
1195,"Beef, rib, shortribs, separable lean and fat, choice, cooked, braised",168613,sr_legacy_food,13.0,2019-04-01
1196,"Beef, rib, shortribs, separable lean and fat, choice, raw",169439,sr_legacy_food,13.0,2019-04-01
1197,"Beef, rib, shortribs, separable lean only, choice, cooked, braised",168615,sr_legacy_food,13.0,2019-04-01
1198,"Beef, rib, shortribs, separable lean only, choice, raw",168614,sr_legacy_food,13.0,2019-04-01
1199,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",170219,sr_legacy_food,13.0,2019-04-01
1200,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, choice, cooked, broiled",170220,sr_legacy_food,13.0,2019-04-01
1201,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 0"" fat, select, cooked, broiled",170221,sr_legacy_food,13.0,2019-04-01
1202,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled",169510,sr_legacy_food,13.0,2019-04-01
1203,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",169511,sr_legacy_food,13.0,2019-04-01
1204,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, all grades, raw",169509,sr_legacy_food,13.0,2019-04-01
1205,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",168688,sr_legacy_food,13.0,2019-04-01
1206,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",168689,sr_legacy_food,13.0,2019-04-01
1207,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, choice, raw",169512,sr_legacy_food,13.0,2019-04-01
1208,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",169515,sr_legacy_food,13.0,2019-04-01
1209,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, roasted",169516,sr_legacy_food,13.0,2019-04-01
1210,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, prime, raw",169514,sr_legacy_food,13.0,2019-04-01
1211,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",168691,sr_legacy_food,13.0,2019-04-01
1212,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",169513,sr_legacy_food,13.0,2019-04-01
1213,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, select, raw",168690,sr_legacy_food,13.0,2019-04-01
1214,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",170623,sr_legacy_food,13.0,2019-04-01
1215,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, choice, cooked, broiled",170624,sr_legacy_food,13.0,2019-04-01
1216,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, select, cooked, broiled",170625,sr_legacy_food,13.0,2019-04-01
1217,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",173123,sr_legacy_food,13.0,2019-04-01
1218,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, all grades, raw",171810,sr_legacy_food,13.0,2019-04-01
1219,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, choice, raw",174761,sr_legacy_food,13.0,2019-04-01
1220,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",174042,sr_legacy_food,13.0,2019-04-01
1221,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, select, raw",171802,sr_legacy_food,13.0,2019-04-01
1222,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8""fat, choice, cooked, broiled",174764,sr_legacy_food,13.0,2019-04-01
1223,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled",169499,sr_legacy_food,13.0,2019-04-01
1224,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",169500,sr_legacy_food,13.0,2019-04-01
1225,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, all grades, raw",169498,sr_legacy_food,13.0,2019-04-01
1226,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",168676,sr_legacy_food,13.0,2019-04-01
1227,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",168677,sr_legacy_food,13.0,2019-04-01
1228,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, choice, raw",168675,sr_legacy_food,13.0,2019-04-01
1229,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, broiled",169504,sr_legacy_food,13.0,2019-04-01
1230,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, prime, cooked, roasted",168679,sr_legacy_food,13.0,2019-04-01
1231,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, prime, raw",169503,sr_legacy_food,13.0,2019-04-01
1232,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, select, cooked, broiled",169501,sr_legacy_food,13.0,2019-04-01
1233,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",169502,sr_legacy_food,13.0,2019-04-01
1234,"Beef, rib, whole (ribs 6-12), separable lean and fat, trimmed to 1/8"" fat, select, raw",168678,sr_legacy_food,13.0,2019-04-01
1235,"Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",174696,sr_legacy_food,13.0,2019-04-01
1236,"Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, choice, raw",174697,sr_legacy_food,13.0,2019-04-01
1237,"Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, select, raw",174698,sr_legacy_food,13.0,2019-04-01
1238,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",173054,sr_legacy_food,13.0,2019-04-01
1239,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",173057,sr_legacy_food,13.0,2019-04-01
1240,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",173055,sr_legacy_food,13.0,2019-04-01
1241,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",174699,sr_legacy_food,13.0,2019-04-01
1242,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",173056,sr_legacy_food,13.0,2019-04-01
1243,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",174700,sr_legacy_food,13.0,2019-04-01
1244,"Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",174701,sr_legacy_food,13.0,2019-04-01
1245,"Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",174702,sr_legacy_food,13.0,2019-04-01
1246,"Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",174703,sr_legacy_food,13.0,2019-04-01
1247,"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",173058,sr_legacy_food,13.0,2019-04-01
1248,"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",173059,sr_legacy_food,13.0,2019-04-01
1249,"Beef, ribeye petite roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",173060,sr_legacy_food,13.0,2019-04-01
1250,"Beef, round, bottom round , roast, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",171806,sr_legacy_food,13.0,2019-04-01
1251,"Beef, round, bottom round roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted",170227,sr_legacy_food,13.0,2019-04-01
1252,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",170222,sr_legacy_food,13.0,2019-04-01
1253,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",170224,sr_legacy_food,13.0,2019-04-01
1254,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",170627,sr_legacy_food,13.0,2019-04-01
1255,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",168696,sr_legacy_food,13.0,2019-04-01
1256,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",168699,sr_legacy_food,13.0,2019-04-01
1257,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",169522,sr_legacy_food,13.0,2019-04-01
1258,"Beef, round, bottom round, roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",170629,sr_legacy_food,13.0,2019-04-01
1259,"Beef, round, bottom round, roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",170631,sr_legacy_food,13.0,2019-04-01
1260,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked",174052,sr_legacy_food,13.0,2019-04-01
1261,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",174046,sr_legacy_food,13.0,2019-04-01
1262,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, roasted",174059,sr_legacy_food,13.0,2019-04-01
1263,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, raw",174058,sr_legacy_food,13.0,2019-04-01
1264,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, select, raw",173122,sr_legacy_food,13.0,2019-04-01
1265,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",170626,sr_legacy_food,13.0,2019-04-01
1266,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",170223,sr_legacy_food,13.0,2019-04-01
